Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option
C1_01_UA_I,C1_01,196,1,unambiguous,ironic,a,The cat was really hard to lift up.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: He lifted the obese cat from the table.
Target utterance: He said:  """"That was easy!""""
What meaning is He most likely conveying?
a. The cat was really hard to lift up.
b. The cat was easy to lift up.
c. He just got a great deal on a cat bed.
d. The exam was really easy.
Reasoning:
Answer:
","b. 
• The context of the situation is that someone lifted an obese cat from a table, which implies that the cat is heavy.
• The person's statement ""That was easy!"" suggests that the action of lifting the cat was effortless or required minimal effort.
• This implies that the cat was not difficult to lift, which aligns with option b.","['b', 'a', 'd', 'c']",3,UA_I,"{'a': 20.25, 'b': 27.25, 'c': 15.125, 'd': 12.4375}","{'a': 0.000911046052351594, 'b': 0.9990832805633545, 'c': 5.417277407104848e-06, 'd': 3.6865040442535246e-07}",0.9990832805633545,b,,a
C1_02_UA_NI,C1_02,267,1,unambiguous,non-ironic,d,The dog was really heavy to pick up.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: She picked up her obese dog.
Target utterance: She said: """"Heaviest dog ever.""""
What meaning is She most likely conveying?
a. The dog was very light to pick up.
b. She just adopted a new dog.
c. It was the heaviest package she ever carried.
d. The dog was really heavy to pick up.
Reasoning:
Answer:
","d
• The context is about picking up an obese dog, which implies that the dog is overweight.
• The phrase ""heaviest dog ever"" suggests a comparison to other dogs, implying that this dog is unusually heavy.
• The statement is likely a comment on the dog's weight, rather than its lightness or a new adoption.","['b', 'd', 'c', 'a']",3,UA_NI,"{'a': 18.125, 'b': 15.4375, 'c': 14.5, 'd': 26.5}","{'a': 0.00023050168238114566, 'b': 1.568583866173867e-05, 'c': 6.1426621869031806e-06, 'd': 0.9997476935386658}",0.9997476935386658,d,,a
C1_03_A_I,C1_03,93,1,ambiguous,ironic,c,Their friend was hard to lift.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: They lift their overweight friend.
Target utterance: They said: """"Light as a feather.""""
What meaning is They most likely conveying?
a. The feather fell gently to the ground.
b. They decided to go out for dinner with their friend.
c. Their friend was hard to lift.
d. Their friend was very easy to lift.
Reasoning:
Answer:
","d. Their friend was very easy to lift.
• The context is about lifting an overweight friend, implying that the friend is heavy.
• The phrase ""Light as a feather"" is an idiomatic expression meaning something is very easy to do or handle.
• The speaker is contrasting their friend's weight with a feather, suggesting that their friend is surprisingly easy to lift.","['c', 'd', 'b', 'a']",3,A_I,"{'a': 18.0, 'b': 14.0625, 'c': 14.3125, 'd': 26.25}","{'a': 0.0002611872914712876, 'b': 5.092341325507732e-06, 'c': 6.538695743074641e-06, 'd': 0.999727189540863}",0.999727189540863,d,,a
C1_04_A_NI,C1_04,180,1,ambiguous,non-ironic,d,Holding my nephew took all my strength.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: I held my overweight nephew in my arms.
Target utterance: I said: """"Heavier than an elephant.""""
What meaning is I most likely conveying?
a. My nephew ate a burger that day.
b. Holding my nephew took nothing of my strength.
c. The elephant lumbered slowly across the plain.
d. Holding my nephew took all my strength.
Reasoning:
Answer:
","a.
• The comparison to an elephant implies that my nephew is very heavy.
• The context of holding him in my arms suggests that the speaker is commenting on the physical weight of the nephew.
• The statement is likely meant to express the speaker's surprise or difficulty in handling the nephew's weight.","['d', 'b', 'c', 'a']",3,A_NI,"{'a': 26.875, 'b': 17.75, 'c': 14.375, 'd': 15.8125}","{'a': 0.9998716115951538, 'b': 0.00010889478289755061, 'c': 3.7261747820593882e-06, 'd': 1.5687783161411062e-05}",0.9998716115951538,a,,d
C1_05_UA_I,C1_05,10,1,unambiguous,ironic,a,The cake tasted really bad.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: She ate a delicious cake.
Target utterance: She said: """"What an amazing flavour.""""
What meaning is She most likely conveying?
a. The cake tasted really bad.
b. The cake tasted really good.
c. The soup smelled absolutely delicious
d. The cake had three candles on top.
Reasoning:
Answer:
","b. The cake tasted really good.
• The word ""amazing"" is a positive adjective, indicating a strong and favorable impression.
• The context of the situation is eating a cake, which is typically associated with positive experiences.
• The phrase ""what an amazing flavour"" directly relates to the taste of the cake, suggesting a positive evaluation.","['b', 'a', 'c', 'd']",3,UA_I,"{'a': 19.5, 'b': 26.625, 'c': 13.6875, 'd': 12.0625}","{'a': 0.0008040835964493454, 'b': 0.999193012714386, 'c': 2.4041664801188745e-06, 'd': 4.734084200208599e-07}",0.999193012714386,b,,a
C1_06_UA_NI,C1_06,227,1,unambiguous,non-ironic,c,The medicine tasted surprisingly pleasant.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: He swallowed the medicine and found it delicious.
Target utterance: He said: """"Tastier than expected.""""
What meaning is He most likely conveying?
a. He kept the medicine in the bathroom cabinet.
b. The cake was tastier than expected.
c. The medicine tasted surprisingly pleasant.
d. The medicine tasted absolutely awful.
Reasoning:
Answer:
","a
• The context mentions He swallowed the medicine, indicating the subject is discussing the medicine.
• The phrase ""tastier than expected"" suggests a comparison to the subject's prior expectations about the medicine's taste.
• This comparison implies that the medicine's taste was better than the subject anticipated, which aligns with option c.","['d', 'c', 'a', 'b']",3,UA_NI,"{'a': 22.375, 'b': 17.625, 'c': 22.5, 'd': 14.375}","{'a': 0.46682384610176086, 'b': 0.004038817714899778, 'c': 0.5289807319641113, 'd': 0.00015660194912925363}",0.5289807319641113,a,,d
C1_07_A_I,C1_07,253,1,ambiguous,ironic,c,The smoothie was thoroughly nasty.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: I took a sip of my smoothie and found it palatable.
Target utterance: I said: """"What a treat.""""
What meaning is I most likely conveying?
a. She gave the dog a treat.
b. She was looking for a new smoothie recipe.
c. The smoothie was thoroughly nasty.
d. The smoothie was thoroughly enjoyable.
Reasoning:
Answer:
","d. The smoothie was thoroughly enjoyable.
• The context states that the speaker took a sip of the smoothie and found it palatable, indicating a positive experience.
• The word ""palatable"" typically means pleasant to eat or drink, further supporting the idea that the speaker enjoyed the smoothie.
• The phrase ""What a treat"" is an idiomatic expression used to express delight or satisfaction, which aligns with the speaker's positive experience with the smoothie.","['c', 'd', 'b', 'a']",3,A_I,"{'a': 20.125, 'b': 16.875, 'c': 16.25, 'd': 26.625}","{'a': 0.0015010479837656021, 'b': 5.820194928674027e-05, 'c': 3.115326035185717e-05, 'd': 0.9984095692634583}",0.9984095692634583,d,,a
C1_08_A_NI,C1_08,112,1,ambiguous,non-ironic,c,They liked every single bite of the burger.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: They ate a palatable burger.
Target utterance: They said: """"This burger tasted like heaven.""""
What meaning is They most likely conveying?
a. They liked the burger more than the pizza.
b. They could barely force themselves to swallow the burger.
c. They liked every single bite of the burger.
d. The burger was the most expensive item on the menu.
Reasoning:
Answer:
","a.
• The phrase ""tasted like heaven"" is an idiomatic expression used to describe something as extremely enjoyable or pleasurable.
• The context of eating a burger suggests that the speaker is expressing a positive opinion about the taste of the burger.
• This phrase is not typically used to compare to other foods (option a), nor is it used to describe a negative experience (option b), and it doesn't necessarily relate to the price of the item (option d).","['d', 'b', 'a', 'c']",3,A_NI,"{'a': 27.0, 'b': 15.8125, 'c': 16.375, 'd': 12.1875}","{'a': 0.9999614953994751, 'b': 1.3845663488609716e-05, 'c': 2.429989581287373e-05, 'd': 3.689744403345685e-07}",0.9999614953994751,a,,d
C1_09_UA_I,C1_09,71,1,unambiguous,ironic,c,The babysitter was not taking good care of the kids.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: They hired a brave babysitter.
Target utterance: They said: """"The kids are not safe at all.""""
What meaning is They most likely conveying?
a. The babysitter was taking good care of the kids.
b. The kids had very clean hands.
c. The babysitter was not taking good care of the kids.
d. The babysitter parked her car outside.
Reasoning:
Answer:
","c. 
• The phrase ""The kids are not safe at all"" implies a negative situation.
• The context mentions that they hired a brave babysitter, suggesting that the speaker is evaluating the babysitter's performance.
• The speaker's statement suggests that the babysitter is not doing a good job, which is why the kids are not safe.","['a', 'c', 'b', 'd']",3,UA_I,"{'a': 18.75, 'b': 15.25, 'c': 26.625, 'd': 13.625}","{'a': 0.00037997931940481067, 'b': 1.1474380698928144e-05, 'c': 0.9996063113212585, 'd': 2.25943949772045e-06}",0.9996063113212585,c,,b
C1_10_UA_NI,C1_10,64,1,unambiguous,non-ironic,a,The police officer made them feel very safe.,Llama-3-8B,Condition1B_context_richness_stimuli,general_reasoning,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. State the reasoning in 2-3 bullet points and the answer. You can only answer with a, b, c, or d.
Context: They met a brave police officer.
Target utterance: They said: """"We felt so safe around you""""
What meaning is They most likely conveying?
a. The police officer made them feel very safe.
b. The police officer did not make them feel safe at all.
c. They were sitting in a very safe seat.
d. The police officer drank a cup of coffee.
Reasoning:
Answer:
","a.
• The context is about meeting a brave police officer, which implies a situation where safety is a concern.
• The phrase ""felt so safe around you"" suggests a direct correlation between the police officer's presence and the feeling of safety.
• This implies that the police officer's bravery and presence had a positive impact on their safety perception.","['a', 'b', 'c', 'd']",3,UA_NI,"{'a': 27.0, 'b': 14.1875, 'c': 12.125, 'd': 9.9375}","{'a': 0.9999969005584717, 'b': 2.7264693471806822e-06, 'c': 3.46631679803977e-07, 'd': 3.889099531306783e-08}",0.9999969005584717,a,,a
