Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option
C1_01_A_NI,C1_01,265,1,ambiguous,non-ironic,d,The cat was easy to lift up.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He lifted the thin cat from the table.
Target utterance: He said:  """"That was easy!""""
What meaning is He most likely conveying?
a. The cat was really hard to lift up.
b. The exam was really easy.
c. He just got a great deal on a cat bed.
d. The cat was easy to lift up.
Answer:
",d,"['b', 'c', 'd', 'a']",2,A_NI,"{'a': 9.5625, 'b': 8.875, 'c': 7.75, 'd': 21.0}","{'a': 1.0783234756672755e-05, 'b': 5.422150479716947e-06, 'c': 1.760314603416191e-06, 'd': 0.9999819993972778}",0.9999819993972778,d,,a
C1_02_UA_I,C1_02,198,1,unambiguous,ironic,c,The dog was very light to pick up.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She picked up her skinny dog.
Target utterance: She said: """"Heaviest dog ever.""""
What meaning is She most likely conveying?
a. It was the heaviest package she ever carried.
b. The dog was really heavy to pick up.
c. The dog was very light to pick up.
d. She just adopted a new dog.
Answer:
",b.,"['c', 'a', 'b', 'd']",2,UA_I,"{'a': 12.25, 'b': 21.25, 'c': 8.875, 'd': 7.84375}","{'a': 0.00012339386739768088, 'b': 0.9998708963394165, 'c': 4.222305960865924e-06, 'd': 1.5055095445859479e-06}",0.9998708963394165,b,,a
C1_03_UA_NI,C1_03,7,1,unambiguous,non-ironic,b,Their friend was very easy to lift.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They lift their skinny friend.
Target utterance: They said: """"Light as a feather.""""
What meaning is They most likely conveying?
a. Getting their friend off the ground took a lot of effort.
b. Their friend was very easy to lift.
c. They decided to go out for dinner with their friend.
d. The feather fell gently to the ground.
Answer:
",b. Their friend was very easy to lift.,"['b', 'a', 'd', 'c']",2,UA_NI,"{'a': 14.1875, 'b': 22.375, 'c': 8.5625, 'd': 7.65625}","{'a': 0.00027803058037534356, 'b': 0.9997206330299377, 'c': 1.002734848043474e-06, 'd': 4.051415203321085e-07}",0.9997206330299377,b,,a
C1_04_A_I,C1_04,6,1,ambiguous,ironic,b,Holding my nephew took nothing of my strength.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I held my thin nephew in my arms.
Target utterance: I said: """"Heavier than an elephant.""""
What meaning is I most likely conveying?
a. My nephew ate a burger that day.
b. Holding my nephew took nothing of my strength.
c. The elephant lumbered slowly across the plain.
d. Holding my nephew took all my strength.
Answer:
",d. Holding my nephew took all my strength.,"['d', 'b', 'c', 'a']",2,A_I,"{'a': 12.1875, 'b': 12.4375, 'c': 10.125, 'd': 23.75}","{'a': 9.516124919173308e-06, 'b': 1.2218944902997464e-05, 'c': 1.2098394108761568e-06, 'd': 0.9999771118164062}",0.9999771118164062,d,,a
C1_05_A_NI,C1_05,52,1,ambiguous,non-ironic,c,The cake tasted really good.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She ate an unpleasant cake.
Target utterance: She said: """"What an amazing flavour.""""
What meaning is She most likely conveying?
a. The cake had three candles on top.
b. The cake tasted really bad.
c. The cake tasted really good.
d. The soup smelled absolutely delicious
Answer:
",c. The cake tasted really good.,"['d', 'b', 'a', 'c']",2,A_NI,"{'a': 13.875, 'b': 12.1875, 'c': 22.375, 'd': 6.625}","{'a': 0.00020341928757261485, 'b': 3.7628782592946663e-05, 'c': 0.999758780002594, 'd': 1.4446315788063657e-07}",0.999758780002594,c,,a
C1_06_UA_I,C1_06,266,1,unambiguous,ironic,d,The medicine tasted absolutely awful.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He swallowed the medicine and found it disgusting.
Target utterance: He said: """"Tastier than expected.""""
What meaning is He most likely conveying?
a. The cake was tastier than expected.
b. The medicine tasted surprisingly pleasant.
c. He kept the medicine in the bathroom cabinet.
d. The medicine tasted absolutely awful.
Answer:
",b.,"['c', 'a', 'd', 'b']",2,UA_I,"{'a': 13.25, 'b': 20.625, 'c': 9.0, 'd': 7.90625}","{'a': 0.000626326771453023, 'b': 0.9993618130683899, 'c': 8.934071047406178e-06, 'd': 2.992538838952896e-06}",0.9993618130683899,b,,a
C1_07_UA_NI,C1_07,11,1,unambiguous,non-ironic,b,The smoothie was thoroughly enjoyable.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I took a sip of my smoothie and found it disgusting.
Target utterance: I said: """"What a treat.""""
What meaning is I most likely conveying?
a. The smoothie was thoroughly nasty.
b. The smoothie was thoroughly enjoyable.
c. She gave the dog a treat.
d. She was looking for a new smoothie recipe.
Answer:
",b. The smoothie was thoroughly enjoyable.,"['b', 'a', 'c', 'd']",2,UA_NI,"{'a': 13.75, 'b': 21.75, 'c': 8.625, 'd': 7.21875}","{'a': 0.0003353492938913405, 'b': 0.9996621608734131, 'c': 1.994059857679531e-06, 'd': 4.886653641733574e-07}",0.9996621608734131,b,,a
C1_08_A_I,C1_08,121,1,ambiguous,ironic,a,They could barely force themselves to swallow the burger.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They ate an unpleasant burger.
Target utterance: They said: """"This burger tasted like heaven.""""
What meaning is They most likely conveying?
a. They could barely force themselves to swallow the burger.
b. The burger was the most expensive item on the menu.
c. They liked the burger more than the pizza.
d. They liked every single bite of the burger.
Answer:
",d. They liked every single bite of the burger.,"['b', 'c', 'd', 'a']",2,A_I,"{'a': 11.875, 'b': 10.8125, 'c': 8.6875, 'd': 22.5}","{'a': 2.4300010409206152e-05, 'b': 8.397858437092509e-06, 'c': 1.0029812074208166e-06, 'd': 0.9999662637710571}",0.9999662637710571,d,,a
C1_09_A_NI,C1_09,106,1,ambiguous,non-ironic,c,The babysitter was taking good care of the kids.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They hired a scared babysitter.
Target utterance: They said: """"The kids are not safe at all.""""
What meaning is They most likely conveying?
a. The babysitter was not taking good care of the kids.
b. The kids had very clean hands.
c. The babysitter was taking good care of the kids.
d. The babysitter parked her car outside.
Answer:
",a,"['b', 'c', 'a', 'd']",2,A_NI,"{'a': 21.875, 'b': 8.8125, 'c': 6.46875, 'd': 4.40625}","{'a': 0.999997615814209, 'b': 2.123377953466843e-06, 'c': 2.0377439113872242e-07, 'd': 2.5907006317993364e-08}",0.999997615814209,a,,b
C1_10_UA_I,C1_10,66,1,unambiguous,ironic,d,The police officer did not make them feel safe at all.,Llama-3-8B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They met a petrified police officer.
Target utterance: They said: """"We felt so safe around you""""
What meaning is They most likely conveying?
a. The police officer made them feel very safe.
b. The police officer drank a cup of coffee.
c. They were sitting in a very safe seat.
d. The police officer did not make them feel safe at all.
Answer:
",a,"['a', 'd', 'c', 'b']",2,UA_I,"{'a': 22.125, 'b': 8.875, 'c': 6.34375, 'd': 4.65625}","{'a': 0.9999980926513672, 'b': 1.7603429114387836e-06, 'c': 1.4005202331190958e-07, 'd': 2.590701875249124e-08}",0.9999980926513672,a,,a
