Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,chosen_option,reasoning,chosen_original_option
C1_01_UA_NI,C1_01,255,1,unambiguous,non-ironic,1,a. The cat was easy to lift up.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: He lifted the skinny cat from the table.

Target utterance:
He said:  """"That was easy!""""

1. a. The cat was easy to lift up.
2. d. He just got a great deal on a cat bed.
3. c. The exam was really easy.
4. b. The cat was really hard to lift up.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown of the answers:

1. Literal Listener (L0): 1

2. Informative Speaker (S1): 2

3. Pragmatic Listener (L1): 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “That was easy!” is a straightforward statement about the physical action of lifting the cat. It’s a simple, factual observation.

*   **Informative Speaker (S1):**  Given that the speaker is informative and chooses the most appropriate utterance, they would likely select option 2 – “He just got a great deal on a cat bed.”  The context of lifting a cat suggests a potential need for a comfortable and easy","[1, 4, 3, 2]",4,UA_NI,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “That was easy!” is a straightforward statement about the physical action of lifting the cat. It’s a simple, factual observation.

*   **Informative Speaker (S1):**  Given that the speaker is informative and chooses the most appropriate utterance, they would likely select option 2 – “He just got a great deal on a cat bed.”  The context of lifting a cat suggests a potential need for a comfortable and easy",3
C1_02_A_I,C1_02,51,1,ambiguous,ironic,3,b. The dog was very light to lift.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: She picked up her thin dog.

Target utterance:
She said: """"Heaviest dog ever.""""

1. d. She just adopted a new dog.
2. a. The dog was really heavy to lift
3. b. The dog was very light to lift.
4. c. It was the heaviest package she ever carried.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown of the answers:

1.  Literal Listener (L0): 1

2.  Informative Speaker (S1): 2

3.  Pragmatic Listener (L1): 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “Heaviest dog ever” is a straightforward statement about the dog’s weight. It’s a descriptive observation.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The dog was really heavy to lift.” This is the most logical and direct interpretation of the statement.
*   **Pragmatic Listener (L1","[4, 1, 2, 3]",4,A_I,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “Heaviest dog ever” is a straightforward statement about the dog’s weight. It’s a descriptive observation.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The dog was really heavy to lift.” This is the most logical and direct interpretation of the statement.
*   **Pragmatic Listener (L1",2
C1_03_A_NI,C1_03,230,1,ambiguous,non-ironic,3,a. Their friend was very easy to lift.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: They lift their thin friend.

Target utterance:
They said: """"Light as a feather.""""

1. b. Getting their friend off the ground took a lot of effort.
2. c. The feather fell gently to the ground.
3. a. Their friend was very easy to lift.
4. d. They decided to go out for dinner with their friend.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown of the answers:

1. Literal Listener (L0): 1

2. Informative Speaker (S1): 2

3. Pragmatic Listener (L1): 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “Light as a feather” directly describes the physical lightness of the feather. It’s a straightforward description of the action.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The feather fell gently to the ground.” This is the most logical and natural interpretation of the utterance in this context. It reinforces the idea of lightness and ease of movement.
","[2, 3, 1, 4]",4,A_NI,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “Light as a feather” directly describes the physical lightness of the feather. It’s a straightforward description of the action.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The feather fell gently to the ground.” This is the most logical and natural interpretation of the utterance in this context. It reinforces the idea of lightness and ease of movement.",1
C1_04_UA_I,C1_04,78,1,unambiguous,ironic,1,b. Holding my nephew took nothing of my strength.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: I held my skinny nephew in my arms.

Target utterance:
I said: """"Heavier than an elephant.""""

1. b. Holding my nephew took nothing of my strength.
2. a. Holding my nephew took all my strength.
3. c. The elephant lumbered slowly across the plain.
4. d. My nephew ate a burger that day.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown of the answers:

1. Literal Listener (L0): 1

2. Informative Speaker (S1): 2

3. Pragmatic Listener (L1): 2

**Explanation:**

*   **Literal Listener (L0):** The utterance “Heavier than an elephant” is a direct statement of physical weight. It’s a straightforward observation about the nephew’s size.

*   **Informative Speaker (S1):**  Given the context of holding a skinny nephew, the most logical and appropriate response would be “Heavier than an elephant.” This acknowledges the nephew’s size and provides a relatable comparison.

*   **Pragmatic Listener (L1","[2, 1, 3, 4]",4,UA_I,2,"Explanation:**

*   **Literal Listener (L0):** The utterance “Heavier than an elephant” is a direct statement of physical weight. It’s a straightforward observation about the nephew’s size.

*   **Informative Speaker (S1):**  Given the context of holding a skinny nephew, the most logical and appropriate response would be “Heavier than an elephant.” This acknowledges the nephew’s size and provides a relatable comparison.

*   **Pragmatic Listener (L1",1
C1_05_UA_NI,C1_05,77,1,unambiguous,non-ironic,1,a. The cake tasted really good.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: She ate a disgusting cake.

Target utterance:
She said: """"What an amazing flavour.""""

1. a. The cake tasted really good.
2. b. The cake tasted really bad.
3. c. The soup smelled absolutely delicious
4. d. The cake had three candles on top.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown:

1.  Literal Listener (L0): 1

2.  Informative Speaker (S1): 2

3.  Pragmatic Listener (L1): 2

**Explanation:**

*   **Literal Listener (L0):** The utterance “What an amazing flavour” is a straightforward description of the cake’s taste. It doesn’t inherently imply anything beyond that.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The cake tasted really bad.”  The statement is a direct observation of the cake’s taste, and it’s a common way to describe a negative experience","[1, 2, 3, 4]",4,UA_NI,2,"Explanation:**

*   **Literal Listener (L0):** The utterance “What an amazing flavour” is a straightforward description of the cake’s taste. It doesn’t inherently imply anything beyond that.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The cake tasted really bad.”  The statement is a direct observation of the cake’s taste, and it’s a common way to describe a negative experience",2
C1_06_A_I,C1_06,188,1,ambiguous,ironic,1,b. The medicine tasted absolutely awful.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: He swallowed the medicine and found it unpleasant.

Target utterance:
He said: """"Tastier than expected.""""

1. b. The medicine tasted absolutely awful.
2. a. The medicine tasted surprisingly pleasant.
3. d. He kept the medicine in the bathroom cabinet.
4. c. The cake was tastier than expected.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown:

1.  Literal Listener (L0): 1

2.  Informative Speaker (S1): 2

3.  Pragmatic Listener (L1): 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “Tastier than expected” is a straightforward statement about the taste of the medicine. It’s a direct observation of the physical sensation.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The medicine tasted surprisingly pleasant.” This aligns with the idea of a positive, unexpected experience.
*   **Pragmatic Listener (L1):","[2, 1, 4, 3]",4,A_I,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “Tastier than expected” is a straightforward statement about the taste of the medicine. It’s a direct observation of the physical sensation.
*   **Informative Speaker (S1):**  Given that the speaker is informative, they would likely choose option 2 – “The medicine tasted surprisingly pleasant.” This aligns with the idea of a positive, unexpected experience.
*   **Pragmatic Listener (L1):",4
C1_07_A_NI,C1_07,239,1,ambiguous,non-ironic,1,a. The smoothie was thoroughly enjoyable.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: I took a sip of my smoothie and found it unpleasant.

Target utterance:
I said: """"What a treat.""""

1. a. The smoothie was thoroughly enjoyable.
2. c. She gave the dog a treat.
3. d. She was looking for a new smoothie recipe.
4. b. The smoothie was thoroughly nasty.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown:

1.  Literal Listener (L0): 1

2.  Informative Speaker (S1): 2

3.  Pragmatic Listener (L1): 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “What a treat” is a positive expression of enjoyment.  Without context, it’s a straightforward statement of pleasure.
*   **Informative Speaker (S1):**  Given that the speaker is informative and chooses the most appropriate utterance, they would likely select option 2 – “She gave the dog a treat.”  The context of taking a sip of a smoothie and finding it unpleasant strongly suggests the speaker is offering a","[1, 3, 4, 2]",4,A_NI,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “What a treat” is a positive expression of enjoyment.  Without context, it’s a straightforward statement of pleasure.
*   **Informative Speaker (S1):**  Given that the speaker is informative and chooses the most appropriate utterance, they would likely select option 2 – “She gave the dog a treat.”  The context of taking a sip of a smoothie and finding it unpleasant strongly suggests the speaker is offering a",4
C1_08_UA_I,C1_08,259,1,unambiguous,ironic,4,b. They could barely force themselves to swallow the burger.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: They ate a disgusting burger.

Target utterance:
They said: """"This burger tasted like heaven.""""

1. d. They liked the burger more than the pizza.
2. c. The burger was the most expensive item on the menu.
3. a. They liked every single bite of the burger.
4. b. They could barely force themselves to swallow the burger.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown:

1.  **Literal Listener (L0):** 3

2.  **Informative Speaker (S1):** 3

3.  **Pragmatic Listener (L1):** 3

**Explanation:**

*   **Literal Listener (L0):** The utterance “This burger tasted like heaven” is a direct statement about the taste of the burger. It’s a simple, factual observation.
*   **Informative Speaker (S1):** The context – a disgusting burger – strongly suggests the speaker is trying to offer a positive, albeit exaggerated, assessment.  ""Heaven"" is a hyperbolic expression used to describe something overwhelmingly good.  Therefore, the most","[4, 3, 1, 2]",4,UA_I,3,"Explanation:**

*   **Literal Listener (L0):** The utterance “This burger tasted like heaven” is a direct statement about the taste of the burger. It’s a simple, factual observation.
*   **Informative Speaker (S1):** The context – a disgusting burger – strongly suggests the speaker is trying to offer a positive, albeit exaggerated, assessment.  ""Heaven"" is a hyperbolic expression used to describe something overwhelmingly good.  Therefore, the most",1
C1_09_UA_NI,C1_09,109,1,unambiguous,non-ironic,1,a. The babysitter was taking good care of the kids.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: They hired a petrified babysitter.

Target utterance:
They said: """"The kids are not safe at all.""""

1. a. The babysitter was taking good care of the kids.
2. b. The babysitter was not taking good care of the kids.
3. c. The kids had very clean hands.
4. d. The babysitter parked her car outside.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown of the answers:

1. Literal Listener (L0): 1

2. Informative Speaker (S1): 2

3. Pragmatic Listener (L1): 2

**Explanation:**

*   **Literal Listener (L0):** The utterance “The kids are not safe at all” is a direct statement about the current state of the children. A literal listener would see it as a straightforward observation of a problem.

*   **Informative Speaker (S1):**  Given that the speaker is informing us about the situation, the most appropriate utterance would be option 2: “The babysitter was not taking good care of the kids.”  This directly addresses the core concern","[1, 2, 3, 4]",4,UA_NI,2,"Explanation:**

*   **Literal Listener (L0):** The utterance “The kids are not safe at all” is a direct statement about the current state of the children. A literal listener would see it as a straightforward observation of a problem.

*   **Informative Speaker (S1):**  Given that the speaker is informing us about the situation, the most appropriate utterance would be option 2: “The babysitter was not taking good care of the kids.”  This directly addresses the core concern",2
C1_10_A_I,C1_10,186,1,ambiguous,ironic,2,b. The police officer did not make them feel safe at all.,Gemma-3-1B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (1–4).

Context: They met a scared police officer.

Target utterance:
They said: """"We felt so safe around you""""

1. d. The police officer drank a cup of coffee.
2. b. The police officer did not make them feel safe at all.
3. c. They were sitting in a very safe seat.
4. a. The police officer made them feel very safe.

Answer the following questions in order:


1. Literal Listener (L0):
  How would a listener interpret the utterance literally?
  Answer with a number from 1–4.

2. Informative Speaker (S1):
Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
Answer with a number from 1–4.

3. Pragmatic Listener (L1):
How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
Answer with a number from 1–4.","Here’s the breakdown:

1.  **Literal Listener (L0):** 1

2.  **Informative Speaker (S1):** 4

3.  **Pragmatic Listener (L1):** 3

**Explanation:**

*   **L0 (Literal Listener):** The utterance “We felt so safe around you” is a direct statement of feeling safe. It’s a literal interpretation of the words.
*   **S1 (Informative Speaker):**  Given that the speaker is informative, they would likely choose option 4 – “The police officer made them feel very safe.” This is the most straightforward and logical interpretation of the statement.
*   **L1","[4, 2, 3, 1]",4,A_I,4,"Explanation:**

*   **L0 (Literal Listener):** The utterance “We felt so safe around you” is a direct statement of feeling safe. It’s a literal interpretation of the words.
*   **S1 (Informative Speaker):**  Given that the speaker is informative, they would likely choose option 4 – “The police officer made them feel very safe.” This is the most straightforward and logical interpretation of the statement.
*   **L1",1
