Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option
C1_01_UA_NI,C1_01,255,1,unambiguous,non-ironic,a,The cat was easy to lift up.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He lifted the skinny cat from the table.
Target utterance: He said:  """"That was easy!""""
What meaning is He most likely conveying?
a. The cat was easy to lift up.
b. He just got a great deal on a cat bed.
c. The exam was really easy.
d. The cat was really hard to lift up.
Answer:
",a,"['a', 'd', 'c', 'b']",4,UA_NI,"{'a': 13.8125, 'b': 1.2578125, 'c': 1.53125, 'd': 0.58203125}","{'a': 0.9999899864196777, 'b': 3.5282889712107135e-06, 'c': 4.637848633137764e-06, 'd': 1.7950480923900614e-06}",0.9999899864196777,a,,a
C1_02_A_I,C1_02,51,1,ambiguous,ironic,c,The dog was very light to lift.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She picked up her thin dog.
Target utterance: She said: """"Heaviest dog ever.""""
What meaning is She most likely conveying?
a. She just adopted a new dog.
b. The dog was really heavy to lift
c. The dog was very light to lift.
d. It was the heaviest package she ever carried.
Answer:
",b,"['d', 'a', 'b', 'c']",4,A_I,"{'a': 3.203125, 'b': 13.25, 'c': 3.09375, 'd': 2.859375}","{'a': 4.331602394813672e-05, 'b': 0.9998871088027954, 'c': 3.882823511958122e-05, 'd': 3.071566243306734e-05}",0.9998871088027954,b,,a
C1_03_A_NI,C1_03,230,1,ambiguous,non-ironic,c,Their friend was very easy to lift.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They lift their thin friend.
Target utterance: They said: """"Light as a feather.""""
What meaning is They most likely conveying?
a. Getting their friend off the ground took a lot of effort.
b. The feather fell gently to the ground.
c. Their friend was very easy to lift.
d. They decided to go out for dinner with their friend.
Answer:
",c,"['b', 'c', 'a', 'd']",4,A_NI,"{'a': 3.578125, 'b': 2.765625, 'c': 15.0625, 'd': 2.40625}","{'a': 1.028943279379746e-05, 'b': 4.565908056974877e-06, 'c': 0.9999818801879883, 'd': 3.187517677361029e-06}",0.9999818801879883,c,,a
C1_04_UA_I,C1_04,78,1,unambiguous,ironic,a,Holding my nephew took nothing of my strength.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I held my skinny nephew in my arms.
Target utterance: I said: """"Heavier than an elephant.""""
What meaning is I most likely conveying?
a. Holding my nephew took nothing of my strength.
b. Holding my nephew took all my strength.
c. The elephant lumbered slowly across the plain.
d. My nephew ate a burger that day.
Answer:
",b,"['b', 'a', 'c', 'd']",4,UA_I,"{'a': 2.484375, 'b': 12.6875, 'c': -0.2236328125, 'd': 1.2578125}","{'a': 3.705247218022123e-05, 'b': 0.99994957447052, 'c': 2.470269691912108e-06, 'd': 1.0867455785046332e-05}",0.99994957447052,b,,a
C1_05_UA_NI,C1_05,77,1,unambiguous,non-ironic,a,The cake tasted really good.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She ate a disgusting cake.
Target utterance: She said: """"What an amazing flavour.""""
What meaning is She most likely conveying?
a. The cake tasted really good.
b. The cake tasted really bad.
c. The soup smelled absolutely delicious
d. The cake had three candles on top.
Answer:
",b,"['a', 'b', 'c', 'd']",4,UA_NI,"{'a': 3.3125, 'b': 13.5, 'c': 1.8671875, 'd': 3.28125}","{'a': 3.763474160223268e-05, 'b': 0.9999170303344727, 'c': 8.869470548233949e-06, 'd': 3.647684206953272e-05}",0.9999170303344727,b,,b
C1_06_A_I,C1_06,188,1,ambiguous,ironic,a,The medicine tasted absolutely awful.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He swallowed the medicine and found it unpleasant.
Target utterance: He said: """"Tastier than expected.""""
What meaning is He most likely conveying?
a. The medicine tasted absolutely awful.
b. The medicine tasted surprisingly pleasant.
c. He kept the medicine in the bathroom cabinet.
d. The cake was tastier than expected.
Answer:
",b,"['b', 'a', 'd', 'c']",4,A_I,"{'a': 3.1875, 'b': 13.1875, 'c': 1.0859375, 'd': 2.265625}","{'a': 4.5396798668662086e-05, 'b': 0.9999309778213501, 'c': 5.550450168811949e-06, 'd': 1.8057598936138675e-05}",0.9999309778213501,b,,a
C1_07_A_NI,C1_07,239,1,ambiguous,non-ironic,a,The smoothie was thoroughly enjoyable.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I took a sip of my smoothie and found it unpleasant.
Target utterance: I said: """"What a treat.""""
What meaning is I most likely conveying?
a. The smoothie was thoroughly enjoyable.
b. She gave the dog a treat.
c. She was looking for a new smoothie recipe.
d. The smoothie was thoroughly nasty.
Answer:
",d,"['a', 'c', 'd', 'b']",4,A_NI,"{'a': 2.46875, 'b': 3.140625, 'c': 1.5625, 'd': 15.5625}","{'a': 2.058038944596774e-06, 'b': 4.029444880870869e-06, 'c': 8.315229820254899e-07, 'd': 0.999993085861206}",0.999993085861206,d,,b
C1_08_UA_I,C1_08,259,1,unambiguous,ironic,d,They could barely force themselves to swallow the burger.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They ate a disgusting burger.
Target utterance: They said: """"This burger tasted like heaven.""""
What meaning is They most likely conveying?
a. They liked the burger more than the pizza.
b. The burger was the most expensive item on the menu.
c. They liked every single bite of the burger.
d. They could barely force themselves to swallow the burger.
Answer:
",c,"['d', 'c', 'a', 'b']",4,UA_I,"{'a': 2.671875, 'b': 2.96875, 'c': 14.5625, 'd': 3.203125}","{'a': 6.854173534520669e-06, 'b': 9.223298548022285e-06, 'c': 0.9999722242355347, 'd': 1.1659341907943599e-05}",0.9999722242355347,c,,a
C1_09_UA_NI,C1_09,109,1,unambiguous,non-ironic,a,The babysitter was taking good care of the kids.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They hired a petrified babysitter.
Target utterance: They said: """"The kids are not safe at all.""""
What meaning is They most likely conveying?
a. The babysitter was taking good care of the kids.
b. The babysitter was not taking good care of the kids.
c. The kids had very clean hands.
d. The babysitter parked her car outside.
Answer:
",b,"['a', 'b', 'c', 'd']",4,UA_NI,"{'a': 1.7421875, 'b': 14.0, 'c': 0.68359375, 'd': 2.71875}","{'a': 4.747788807435427e-06, 'b': 0.9999809265136719, 'c': 1.6472138213430298e-06, 'd': 1.2606865311681759e-05}",0.9999809265136719,b,,b
C1_10_A_I,C1_10,186,1,ambiguous,ironic,b,The police officer did not make them feel safe at all.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They met a scared police officer.
Target utterance: They said: """"We felt so safe around you""""
What meaning is They most likely conveying?
a. The police officer drank a cup of coffee.
b. The police officer did not make them feel safe at all.
c. They were sitting in a very safe seat.
d. The police officer made them feel very safe.
Answer:
",d,"['d', 'b', 'c', 'a']",4,A_I,"{'a': 1.671875, 'b': 3.671875, 'c': 0.88671875, 'd': 14.9375}","{'a': 1.7330280570604373e-06, 'b': 1.2805440746888053e-05, 'c': 7.903446999080188e-07, 'd': 0.999984622001648}",0.999984622001648,d,,a
