Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option
C1_01_A_I,C1_01,113,1,ambiguous,ironic,c,The cat was really hard to lift up.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He lifted the overweight cat from the table.
Target utterance: He said:  """"That was easy!""""
What meaning is He most likely conveying?
a. The exam was really easy.
b. He just got a great deal on a cat bed.
c. The cat was really hard to lift up.
d. The cat was easy to lift up.
Answer:
",d,"['c', 'd', 'b', 'a']",1,A_I,"{'a': 1.6953125, 'b': 3.59375, 'c': 2.203125, 'd': 15.1875}","{'a': 1.3816938917443622e-06, 'b': 9.223435881722253e-06, 'c': 2.2958947738516144e-06, 'd': 0.9999871253967285}",0.9999871253967285,d,,a
C1_02_A_NI,C1_02,63,1,ambiguous,non-ironic,b,The dog was really heavy to pick up.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She picked up her overweight dog.
Target utterance: She said: """"Heaviest dog ever.""""
What meaning is She most likely conveying?
a. She just adopted a new dog.
b. The dog was really heavy to pick up.
c. The dog was very light to pick up.
d. It was the heaviest package she ever carried.
Answer:
",b,"['d', 'a', 'b', 'c']",1,A_NI,"{'a': 2.359375, 'b': 13.375, 'c': 2.0625, 'd': 2.546875}","{'a': 1.6441967090941034e-05, 'b': 0.9999514818191528, 'c': 1.2218632036820054e-05, 'd': 1.9832797988783568e-05}",0.9999514818191528,b,,a
C1_03_UA_I,C1_03,216,1,unambiguous,ironic,d,Getting their friend off the ground took a lot of effort.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They lift their obese friend.
Target utterance: They said: """"Light as a feather.""""
What meaning is They most likely conveying?
a. Their friend was very easy to lift.
b. The feather fell gently to the ground.
c. They decided to go out for dinner with their friend.
d. Getting their friend off the ground took a lot of effort.
Answer:
",a,"['a', 'c', 'd', 'b']",1,UA_I,"{'a': 14.125, 'b': 0.97265625, 'c': 0.9140625, 'd': 0.74609375}","{'a': 0.9999947547912598, 'b': 1.9409189917496406e-06, 'c': 1.8304609739061561e-06, 'd': 1.547435545035114e-06}",0.9999947547912598,a,,a
C1_04_UA_NI,C1_04,242,1,unambiguous,non-ironic,d,Holding my nephew took all my strength.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I held my obese nephew in my arms.
Target utterance: I said: """"Heavier than an elephant.""""
What meaning is I most likely conveying?
a. Holding my nephew took nothing of my strength.
b. The elephant lumbered slowly across the plain.
c. My nephew ate a burger that day.
d. Holding my nephew took all my strength.
Answer:
",d,"['b', 'c', 'd', 'a']",1,UA_NI,"{'a': 1.96875, 'b': 3.015625, 'c': 1.1328125, 'd': 14.8125}","{'a': 2.6425627766002435e-06, 'b': 7.527961315645371e-06, 'c': 1.1454662853793707e-06, 'd': 0.9999886751174927}",0.9999886751174927,d,,a
C1_05_A_I,C1_05,122,1,ambiguous,ironic,c,The cake tasted really bad.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She ate a palatable cake.
Target utterance: She said: """"What an amazing flavour.""""
What meaning is She most likely conveying?
a. The cake tasted really good.
b. The cake had three candles on top.
c. The cake tasted really bad.
d. The soup smelled absolutely delicious
Answer:
",a,"['a', 'd', 'b', 'c']",1,A_I,"{'a': 14.375, 'b': 1.96875, 'c': 1.6328125, 'd': 1.671875}","{'a': 0.9999898672103882, 'b': 4.092886229045689e-06, 'c': 2.9250541047076695e-06, 'd': 3.0415747005463345e-06}",0.9999898672103882,a,,a
C1_06_A_NI,C1_06,132,1,ambiguous,non-ironic,c,The medicine tasted surprisingly pleasant.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He swallowed the medicine and found it palatable
Target utterance: He said: """"Tastier than expected.""""
What meaning is He most likely conveying?
a. He kept the medicine in the bathroom cabinet.
b. The medicine tasted absolutely awful.
c. The medicine tasted surprisingly pleasant.
d. The cake was tastier than expected.
Answer:
",c,"['d', 'b', 'a', 'c']",1,A_NI,"{'a': 1.5234375, 'b': 3.203125, 'c': 14.9375, 'd': 2.609375}","{'a': 1.4939656693968573e-06, 'b': 8.013451406441163e-06, 'c': 0.9999860525131226, 'd': 4.425448423717171e-06}",0.9999860525131226,c,,a
C1_07_UA_I,C1_07,249,1,unambiguous,ironic,c,The smoothie was thoroughly nasty.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I took a sip of my smoothie and found it delicious.
Target utterance: I said: """"What a treat.""""
What meaning is I most likely conveying?
a. She gave the dog a treat.
b. The smoothie was thoroughly enjoyable.
c. The smoothie was thoroughly nasty.
d. She was looking for a new smoothie recipe.
Answer:
",b,"['c', 'a', 'b', 'd']",1,UA_I,"{'a': 2.484375, 'b': 12.625, 'c': 2.46875, 'd': 2.75}","{'a': 3.943901901948266e-05, 'b': 0.9998701810836792, 'c': 3.882757664541714e-05, 'd': 5.143818270880729e-05}",0.9998701810836792,b,,a
C1_08_UA_NI,C1_08,96,1,unambiguous,non-ironic,a,They liked every single bite of the burger.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They ate a delicious burger.
Target utterance: They said: """"This burger tasted like heaven.""""
What meaning is They most likely conveying?
a. They liked every single bite of the burger.
b. They liked the burger more than the pizza.
c. The burger was the most expensive item on the menu.
d. They could barely force themselves to swallow the burger.
Answer:
",a,"['a', 'd', 'c', 'b']",1,UA_NI,"{'a': 14.1875, 'b': 1.8359375, 'c': 0.7109375, 'd': 0.75}","{'a': 0.999992847442627, 'b': 4.322962467995239e-06, 'c': 1.4034603736945428e-06, 'd': 1.4593679225072265e-06}",0.999992847442627,a,,a
C1_09_A_I,C1_09,218,1,ambiguous,ironic,a,The babysitter was not taking good care of the kids.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They hired a fearless babysitter.
Target utterance: They said: """"The kids are not safe at all.""""
What meaning is They most likely conveying?
a. The babysitter was not taking good care of the kids.
b. The babysitter was taking good care of the kids.
c. The babysitter parked her car outside.
d. The kids had very clean hands.
Answer:
",a,"['b', 'a', 'd', 'c']",1,A_I,"{'a': 14.5, 'b': 2.421875, 'c': 1.2109375, 'd': 0.36328125}","{'a': 0.9999918937683105, 'b': 5.682421488018008e-06, 'c': 1.6928947843553033e-06, 'd': 7.252663749568455e-07}",0.9999918937683105,a,,b
C1_10_A_NI,C1_10,288,1,ambiguous,non-ironic,d,The police officer made them feel very safe.,OLMo-2-7B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They met a fearless police officer.
Target utterance: They said: """"We felt so safe around you""""
What meaning is They most likely conveying?
a. The police officer drank a cup of coffee.
b. They were sitting in a very safe seat.
c. The police officer did not make them feel safe at all.
d. The police officer made them feel very safe.
Answer:
",d,"['d', 'c', 'b', 'a']",1,A_NI,"{'a': 1.734375, 'b': 3.625, 'c': 1.3046875, 'd': 15.25}","{'a': 1.3496892279363237e-06, 'b': 8.939676263253205e-06, 'c': 8.782595273260085e-07, 'd': 0.9999887943267822}",0.9999887943267822,d,,a
